date,julian,tree.id,species,circuit,bcon,bbrk,fbud,fopn,fpst,sex,length,width,lfin,l75,l95,tip,comments
6/22/95,173,CRSP-02,CRSP,88,BB,100,NA,0,0,P,7,0,100,80,100,0,NA
6/29/95,180,CRSP-02,CRSP,88,BB,100,NA,0,0,P,7,0,100,80,100,0,NA
7/7/95,188,CRSP-02,CRSP,88,BB,100,NA,0,0,P,7,0,100,80,100,0,NA
7/13/95,194,CRSP-02,CRSP,88,BB,100,NA,0,0,P,7,0,100,80,100,0,NA
8/11/95,223,CRSP-02,CRSP,88,BB,100,NA,0,0,P,7,0,100,80,100,0,NA
3/27/96,87,CRSP-02,CRSP,88,MS,0,NA,0,0,P,0,0,0,0,0,0,NA
4/1/96,92,CRSP-02,CRSP,88,MS,0,NA,0,0,P,0,0,0,0,0,0,NA
4/9/96,100,CRSP-02,CRSP,88,MS,0,NA,0,0,P,0,0,0,0,0,0,NA
4/13/96,104,CRSP-02,CRSP,88,MS,0,NA,0,0,P,0,0,0,0,0,0,NA
4/18/96,109,CRSP-02,CRSP,88,MS,0,NA,0,0,P,0,0,0,0,0,0,NA
4/22/96,113,CRSP-02,CRSP,88,VS,0,NA,0,0,P,0,0,0,0,0,0,NA
4/25/96,116,CRSP-02,CRSP,88,BB,92,NA,0,0,P,0,0,0,0,0,0,NA
5/1/96,122,CRSP-02,CRSP,88,BB,92,NA,0,0,P,0,0,0,0,0,0,NA
5/7/96,128,CRSP-02,CRSP,88,BB,98,NA,0,0,P,2,0,0,0,0,0,NA
5/14/96,135,CRSP-02,CRSP,88,BB,100,NA,0,0,NA,3,0,15,0,0,0,NA
5/17/96,138,CRSP-02,CRSP,88,BB,100,NA,0,0,P,3,0,20,0,0,0,NA
5/22/96,143,CRSP-02,CRSP,88,BB,100,NA,0,0,P,5,0,55,0,0,0,NA
5/28/96,149,CRSP-02,CRSP,88,BB,100,NA,0,0,P,6,0,75,75,35,0,NA
6/2/96,154,CRSP-02,CRSP,88,BB,100,NA,0,0,P,7,0,80,80,92,0,NA
6/7/96,159,CRSP-02,CRSP,88,BB,100,NA,0,0,P,7,0,95,80,95,0,NA
6/13/96,165,CRSP-02,CRSP,88,BB,100,NA,0,0,P,7,0,95,80,95,0,NA
6/18/96,170,CRSP-02,CRSP,88,BB,100,NA,0,0,P,7,0,100,80,100,0,NA
6/21/96,173,CRSP-02,CRSP,88,BB,100,NA,0,0,P,7,0,100,80,100,0,NA
6/28/96,180,CRSP-02,CRSP,87,BB,100,NA,0,0,P,7,0,100,80,100,0,NA
7/5/96,187,CRSP-02,CRSP,88,BB,100,NA,0,0,P,7,0,100,80,100,0,NA
7/11/96,193,CRSP-02,CRSP,88,BB,100,NA,0,0,P,7,0,100,80,100,0,NA
3/25/97,84,CRSP-02,CRSP,88,MS,0,NA,0,0,P,0,0,0,0,0,0,NA
4/3/97,93,CRSP-02,CRSP,88,VS,0,NA,0,0,P,0,0,0,0,0,0,NA
4/8/97,98,CRSP-02,CRSP,88,VS,0,NA,0,0,P,0,0,0,0,0,0,NA
4/15/97,105,CRSP-02,CRSP,88,VS,0,NA,0,0,P,0,0,0,0,0,0,NA
4/21/97,111,CRSP-02,CRSP,88,VS,0,NA,0,0,P,0,0,0,0,0,0,NA
4/25/97,115,CRSP-02,CRSP,88,VS,0,NA,0,0,P,0,0,0,0,0,0,NA
4/30/97,120,CRSP-02,CRSP,88,VS,0,NA,0,0,P,0,0,0,0,0,0,NA
5/5/97,125,CRSP-02,CRSP,88,BB,35,NA,0,0,P,0,0,0,0,0,0,NA
5/9/97,129,CRSP-02,CRSP,88,BB,65,NA,0,0,P,0,0,0,0,0,0,NA
5/12/97,132,CRSP-02,CRSP,88,BB,97,NA,0,0,P,0,0,0,0,0,0,NA
5/16/97,136,CRSP-02,CRSP,88,BB,100,NA,0,0,P,3,0,0,0,0,0,NA
5/21/97,141,CRSP-02,CRSP,88,BB,100,NA,0,0,P,3,0,18,0,0,0,NA
5/27/97,147,CRSP-02,CRSP,88,BB,100,NA,0,0,P,4,0,45,0,0,0,NA
6/3/97,154,CRSP-02,CRSP,88,BB,100,NA,0,0,P,6,0,80,80,75,0,NA
6/9/97,160,CRSP-02,CRSP,88,BB,100,NA,0,0,P,7,0,95,80,95,0,NA
6/16/97,167,CRSP-02,CRSP,88,BB,100,NA,0,0,P,7,0,97,80,97,0,NA
6/23/97,174,CRSP-02,CRSP,88,BB,100,NA,0,0,P,7,0,100,80,100,0,NA
7/1/97,182,CRSP-02,CRSP,88,BB,100,NA,0,0,P,7,0,100,80,100,0,NA
7/8/97,189,CRSP-02,CRSP,88,BB,100,NA,0,0,P,7,0,100,80,100,0,NA
7/22/97,203,CRSP-02,CRSP,88,BB,100,NA,0,0,P,7,0,100,80,100,0,NA
3/25/98,84,CRSP-02,CRSP,88,SS,0,NA,0,0,P,0,0,0,0,0,0,NA
3/30/98,89,CRSP-02,CRSP,88,MS,0,NA,0,0,P,0,0,0,0,0,0,NA
4/7/98,97,CRSP-02,CRSP,88,VS,0,NA,0,0,P,0,0,0,0,0,0,NA
4/13/98,103,CRSP-02,CRSP,88,VS,0,NA,0,0,P,0,0,0,0,0,0,NA
4/18/98,108,CRSP-02,CRSP,88,VS,0,NA,0,0,P,0,0,0,0,0,0,NA
4/24/98,114,CRSP-02,CRSP,88,BB,65,NA,0,0,P,0,0,0,0,0,0,NA
4/29/98,119,CRSP-02,CRSP,88,BB,100,NA,0,0,P,0,0,0,0,0,0,NA
5/4/98,124,CRSP-02,CRSP,88,BB,100,NA,0,0,P,4,0,20,0,0,0,NA
5/8/98,128,CRSP-02,CRSP,88,BB,100,NA,0,0,P,4,0,43,0,0,0,NA
5/14/98,134,CRSP-02,CRSP,88,BB,100,NA,0,0,P,5,0,65,50,0,0,NA
5/19/98,139,CRSP-02,CRSP,88,BB,100,NA,0,0,P,6,0,80,70,45,0,NA
5/22/98,142,CRSP-02,CRSP,88,BB,100,NA,0,0,P,6,0,80,80,70,0,NA
5/27/98,147,CRSP-02,CRSP,88,BB,100,NA,0,0,P,7,0,90,80,70,0,NA
6/2/98,153,CRSP-02,CRSP,88,BB,100,NA,0,0,P,7,0,97,80,90,0,NA
6/9/98,160,CRSP-02,CRSP,88,BB,100,NA,0,0,P,7,0,97,80,97,0,NA
6/15/98,166,CRSP-02,CRSP,88,BB,100,NA,0,0,P,7,0,97,80,97,0,NA
6/19/98,170,CRSP-02,CRSP,88,BB,100,NA,0,0,P,7,0,100,80,100,0,NA
6/23/98,174,CRSP-02,CRSP,88,BB,100,NA,0,0,P,7,0,100,80,100,0,NA
7/2/98,183,CRSP-02,CRSP,88,BB,100,NA,0,0,P,7,0,100,80,100,0,NA
7/14/98,195,CRSP-02,CRSP,88,BB,100,NA,0,0,P,7,0,100,80,100,0,NA
3/27/99,86,CRSP-02,CRSP,89,MS,0,NA,0,0,P,0,0,0,0,0,0,NA
4/2/99,92,CRSP-02,CRSP,89,VS,0,NA,0,0,P,0,0,0,0,0,0,NA
4/8/99,98,CRSP-02,CRSP,89,VS,0,NA,0,0,P,0,0,0,0,0,0,NA
4/12/99,102,CRSP-02,CRSP,89,VS,0,NA,0,0,P,0,0,0,0,0,0,NA
4/15/99,105,CRSP-02,CRSP,89,VS,0,NA,0,0,P,0,0,0,0,0,0,NA
4/21/99,111,CRSP-02,CRSP,89,VS,0,NA,0,0,P,0,0,0,0,0,0,NA
4/26/99,116,CRSP-02,CRSP,89,VS,0,NA,0,0,P,0,0,0,0,0,0,NA
5/3/99,123,CRSP-02,CRSP,89,BB,25,NA,0,0,P,0,0,0,0,0,0,NA
5/7/99,127,CRSP-02,CRSP,89,BB,98,NA,0,0,P,2,0,8,0,0,0,NA
5/11/99,131,CRSP-02,CRSP,89,BB,100,NA,0,0,P,4,0,23,0,0,0,NA
5/14/99,134,CRSP-02,CRSP,89,BB,100,NA,0,0,P,5,0,50,0,0,0,NA
5/21/99,141,CRSP-02,CRSP,89,BB,100,NA,0,0,P,6,0,73,75,20,0,NA
5/27/99,147,CRSP-02,CRSP,89,BB,100,NA,0,0,P,7,0,80,80,65,0,NA
6/3/99,154,CRSP-02,CRSP,89,BB,100,NA,0,0,P,7,0,95,80,95,0,NA
6/10/99,161,CRSP-02,CRSP,89,BB,100,NA,0,0,P,7,0,97,80,97,0,NA
6/15/99,166,CRSP-02,CRSP,89,BB,100,NA,0,0,P,6,0,97,80,97,0,NA
6/22/99,173,CRSP-02,CRSP,89,BB,100,NA,0,0,P,6,0,100,80,100,0,NA
6/30/99,181,CRSP-02,CRSP,89,BB,100,NA,0,0,NA,6,0,100,80,100,0,NA
7/8/99,189,CRSP-02,CRSP,89,BB,100,NA,0,0,P,6,0,100,80,100,0,NA
3/27/00,87,CRSP-02,CRSP,89,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
3/31/00,91,CRSP-02,CRSP,89,MS,0,0,0,0,NA,0,0,0,0,0,0,NA
4/4/00,95,CRSP-02,CRSP,89,MS,0,0,0,0,NA,0,0,0,0,0,0,NA
4/13/00,104,CRSP-02,CRSP,89,MS,0,0,0,0,NA,0,0,0,0,0,0,NA
4/18/00,109,CRSP-02,CRSP,90,MS,0,0,0,0,NA,0,0,0,0,0,0,NA
4/25/00,116,CRSP-02,CRSP,90,VS,0,0,0,0,NA,0,0,0,0,0,0,NA
5/1/00,122,CRSP-02,CRSP,90,VS,0,0,0,0,NA,0,0,0,0,0,0,NA
5/5/00,126,CRSP-02,CRSP,90,BB,5,0,0,0,NA,0,0,0,0,0,0,NA
5/8/00,129,CRSP-02,CRSP,90,BB,100,0,0,0,NA,0,0,20,0,0,0,NA
5/11/00,132,CRSP-02,CRSP,90,BB,100,0,0,0,NA,4,0,25,0,0,0,NA
5/15/00,136,CRSP-02,CRSP,90,BB,100,0,0,0,NA,4,0,40,0,0,0,NA
5/22/00,143,CRSP-02,CRSP,90,BB,100,0,0,0,NA,5,4,70,20,0,0,NA
5/26/00,147,CRSP-02,CRSP,90,BB,100,0,0,0,NA,6,0,75,80,30,0,NA
5/30/00,151,CRSP-02,CRSP,90,BB,100,0,0,0,NA,7,0,80,80,35,0,NA
6/7/00,159,CRSP-02,CRSP,90,BB,100,0,0,0,NA,7,0,95,80,90,0,NA
6/12/00,164,CRSP-02,CRSP,90,BB,100,0,0,0,NA,7,0,97,80,97,0,NA
6/16/00,168,CRSP-02,CRSP,90,BB,100,0,0,0,NA,7,0,97,80,97,0,NA
6/21/00,173,CRSP-02,CRSP,90,BB,100,0,0,0,NA,7,0,100,80,100,0,NA
6/27/00,179,CRSP-02,CRSP,90,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/3/00,185,CRSP-02,CRSP,90,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/00,192,CRSP-02,CRSP,90,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
4/4/01,94,CRSP-02,CRSP,90,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/01,101,CRSP-02,CRSP,90,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/19/01,109,CRSP-02,CRSP,90,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/22/01,112,CRSP-02,CRSP,90,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/28/01,118,CRSP-02,CRSP,90,VS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/2/01,122,CRSP-02,CRSP,90,BB,30,NA,0,0,NA,0,0,0,0,0,0,NA
5/5/01,125,CRSP-02,CRSP,90,BB,95,NA,0,0,NA,3.5,0,20,0,0,0,NA
5/10/01,130,CRSP-02,CRSP,90,BB,100,NA,0,0,NA,5,0,43,10,0,0,NA
5/17/01,137,CRSP-02,CRSP,90,BB,100,NA,0,0,NA,6,0,75,35,0,0,NA
5/21/01,141,CRSP-02,CRSP,90,BB,100,NA,0,0,NA,7,0,80,80,50,0,NA
5/25/01,145,CRSP-02,CRSP,90,BB,100,NA,0,0,NA,7,0,83,80,60,0,NA
5/30/01,150,CRSP-02,CRSP,90,BB,100,NA,0,0,NA,7,0,85,80,85,0,NA
6/5/01,156,CRSP-02,CRSP,90,BB,100,NA,0,0,NA,7,0,95,80,97,0,NA
6/13/01,164,CRSP-02,CRSP,90,BB,100,NA,0,0,NA,7,0,98,80,97,0,NA
6/19/01,170,CRSP-02,CRSP,90,BB,100,NA,0,0,NA,7,0,100,80,97,0,NA
6/26/01,177,CRSP-02,CRSP,90,BB,100,NA,0,0,NA,NA,0,100,80,97,0,NA
4/3/02,93,CRSP-02,CRSP,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/8/02,98,CRSP-02,CRSP,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/12/02,102,CRSP-02,CRSP,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/16/02,106,CRSP-02,CRSP,49,VS,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
4/19/02,109,CRSP-02,CRSP,49,BB,10,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
4/24/02,114,CRSP-02,CRSP,49,BB,30,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
4/30/02,120,CRSP-02,CRSP,49,BB,50,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
5/6/02,126,CRSP-02,CRSP,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/9/02,129,CRSP-02,CRSP,49,BB,98,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
5/14/02,134,CRSP-02,CRSP,49,BB,100,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
5/19/02,139,CRSP-02,CRSP,49,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/02,143,CRSP-02,CRSP,49,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/02,148,CRSP-02,CRSP,49,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/02,153,CRSP-02,CRSP,49,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/02,158,CRSP-02,CRSP,49,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/11/02,162,CRSP-02,CRSP,49,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/17/02,168,CRSP-02,CRSP,49,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/25/02,176,CRSP-02,CRSP,49,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/2/02,183,CRSP-02,CRSP,49,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/1/03,91,CRSP-02,CRSP,50,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/03,100,CRSP-02,CRSP,50,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/15/03,105,CRSP-02,CRSP,50,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/21/03,111,CRSP-02,CRSP,50,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/28/03,118,CRSP-02,CRSP,50,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/1/03,121,CRSP-02,CRSP,50,BB,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/5/03,125,CRSP-02,CRSP,50,BB,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/9/03,129,CRSP-02,CRSP,50,BB,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/15/03,135,CRSP-02,CRSP,50,BB,95,VS,0,0,NA,NA,NA,NA,NA,NA,NA,NA
5/20/03,140,CRSP-02,CRSP,50,BB,99,VS,0,0,NA,NA,NA,NA,NA,NA,NA,NA
5/27/03,147,CRSP-02,CRSP,50,BB,98,BB,75,8,NA,NA,NA,NA,NA,NA,NA,NA
6/2/03,153,CRSP-02,CRSP,50,BB,100,BB,100,55,NA,NA,NA,NA,NA,NA,NA,NA
6/6/03,157,CRSP-02,CRSP,50,BB,100,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/03,163,CRSP-02,CRSP,50,BB,100,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/17/03,168,CRSP-02,CRSP,50,BB,100,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/23/03,174,CRSP-02,CRSP,50,BB,100,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/30/04,90,CRSP-02,CRSP,41,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/7/04,98,CRSP-02,CRSP,41,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/12/04,103,CRSP-02,CRSP,41,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/19/04,110,CRSP-02,CRSP,41,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/22/04,113,CRSP-02,CRSP,41,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/27/04,118,CRSP-02,CRSP,41,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/30/04,121,CRSP-02,CRSP,41,BB,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/4/04,125,CRSP-02,CRSP,41,BB,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/10/04,131,CRSP-02,CRSP,41,BB,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/14/04,135,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/19/04,140,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/25/04,146,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/31/04,152,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/4/04,156,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/11/04,163,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/17/04,169,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/25/04,177,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/30/05,89,CRSP-02,CRSP,41,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/6/05,96,CRSP-02,CRSP,41,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/14/05,104,CRSP-02,CRSP,41,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/19/05,109,CRSP-02,CRSP,41,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/22/05,112,CRSP-02,CRSP,41,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/26/05,116,CRSP-02,CRSP,41,BB,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/2/05,122,CRSP-02,CRSP,41,BB,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/6/05,126,CRSP-02,CRSP,41,BB,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/10/05,130,CRSP-02,CRSP,41,BB,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/14/05,134,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/17/05,137,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/21/05,141,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/27/05,147,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/05,152,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/05,158,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/10/05,161,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/14/05,165,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/20/05,171,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/27/05,178,CRSP-02,CRSP,41,BB ,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/31/06,90,CRSP-02,CRSP,41,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/06,100,CRSP-02,CRSP,41,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/17/06,107,CRSP-02,CRSP,41,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/21/06,111,CRSP-02,CRSP,41,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/28/06,118,CRSP-02,CRSP,41,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/4/06,124,CRSP-02,CRSP,41,BB,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/8/06,128,CRSP-02,CRSP,41,BB,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/11/06,131,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/17/06,137,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/22/06,142,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/27/06,147,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/06,152,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/06,157,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/06,164,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/19/06,170,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/27/06,178,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/30/07,89,CRSP-02,CRSP,41,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/07,99,CRSP-02,CRSP,41,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/19/07,109,CRSP-02,CRSP,41,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/24/07,114,CRSP-02,CRSP,41,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/30/07,120,CRSP-02,CRSP,41,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/4/07,124,CRSP-02,CRSP,41,BB,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/8/07,128,CRSP-02,CRSP,41,BB,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/11/07,131,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/15/07,135,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/21/07,141,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/25/07,145,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/30/07,150,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/8/07,159,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/14/07,165,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/24/07,175,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/2/08,93,CRSP-02,CRSP,41,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/08,100,CRSP-02,CRSP,41,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/17/08,108,CRSP-02,CRSP,41,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/23/08,114,CRSP-02,CRSP,41,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/27/08,118,CRSP-02,CRSP,41,BB,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/1/08,122,CRSP-02,CRSP,41,BB,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/6/08,127,CRSP-02,CRSP,41,BB,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/11/08,132,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/15/08,136,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/21/08,142,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/08,150,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/5/08,157,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/11/08,163,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/18/08,170,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/25/08,177,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/1/09,91,CRSP-02,CRSP,41,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/09,99,CRSP-02,CRSP,41,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/15/09,105,CRSP-02,CRSP,41,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/23/09,113,CRSP-02,CRSP,41,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/27/09,117,CRSP-02,CRSP,41,BB,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/1/09,121,CRSP-02,CRSP,41,BB,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/4/09,124,CRSP-02,CRSP,41,BB,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/7/09,127,CRSP-02,CRSP,41,BB,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/11/09,131,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/15/09,135,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/21/09,141,CRSP-02,CRSP,41,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
